case,rows,sample,iterations,ns
cosine_w16_c2,1024,2,512,6169.598
cosine_w16_c2,1024,3,512,6250.324
cosine_w16_c2,1024,4,512,6454.834
cosine_w16_c2,1024,5,512,6245.523
cosine_w16_c2,1024,6,512,6147.949
cosine_w16_c2,1024,7,512,6298.502
cosine_w16_c2,1024,8,512,6113.689
cosine_w16_c2,1024,9,512,6544.596
cosine_w16_c2,1024,10,512,6248.373
cosine_w16_c2,1024,11,512,6196.127
cosine_w32_c0,1024,0,256,15331.867
cosine_w32_c0,1024,1,256,15687.500
cosine_w32_c0,1024,2,256,15526.691
cosine_w32_c0,1024,3,256,16179.852
cosine_w32_c0,1024,4,256,15943.035
cosine_w32_c0,1024,5,256,15777.508
cosine_w32_c0,1024,6,256,16191.242
cosine_w32_c0,1024,7,256,15316.082
cosine_w32_c0,1024,8,256,15494.141
cosine_w32_c0,1024,9,256,16193.848
cosine_w32_c0,1024,10,256,15305.824
cosine_w32_c0,1024,11,256,15663.086
cosine_w32_c1,1024,0,256,12335.285
cosine_w32_c1,1024,1,256,12419.105
cosine_w32_c1,1024,2,256,12603.680
cosine_w32_c1,1024,3,256,12037.598
cosine_w32_c1,1024,4,256,12154.461
cosine_w32_c1,1024,5,256,12304.848
cosine_w32_c1,1024,6,256,12094.398
cosine_w32_c1,1024,7,256,12194.824
cosine_w32_c1,1024,8,256,12386.719
cosine_w32_c1,1024,9,256,12068.359
cosine_w32_c1,1024,10,256,12496.254
cosine_w32_c1,1024,11,256,11990.070
cosine_w32_c2,1024,0,256,12313.312
cosine_w32_c2,1024,1,256,12436.848
cosine_w32_c2,1024,2,256,12292.480
cosine_w32_c2,1024,3,256,12251.789
cosine_w32_c2,1024,4,256,12117.027
cosine_w32_c2,1024,5,256,12415.527
cosine_w32_c2,1024,6,256,12599.449
cosine_w32_c2,1024,7,256,12014.648
cosine_w32_c2,1024,8,256,12891.926
cosine_w32_c2,1024,9,256,11814.453
cosine_w32_c2,1024,10,256,11820.637
cosine_w32_c2,1024,11,256,12645.832
cosine_w256_c0,1024,0,16,255434.875
cosine_w256_c0,1024,1,16,256658.875
cosine_w256_c0,1024,2,16,253328.125
cosine_w256_c0,1024,3,16,257229.188
