case,rows,sample,iterations,ns
selected_filtered_c0_plain,1,11,16384,165.370
selected_filtered_c0_multi,1,0,16384,165.426
selected_filtered_c0_multi,1,1,16384,166.000
selected_filtered_c0_multi,1,2,16384,166.438
selected_filtered_c0_multi,1,3,16384,165.667
selected_filtered_c0_multi,1,4,16384,167.315
selected_filtered_c0_multi,1,5,16384,166.590
selected_filtered_c0_multi,1,6,16384,165.352
selected_filtered_c0_multi,1,7,16384,167.246
selected_filtered_c0_multi,1,8,16384,165.682
selected_filtered_c0_multi,1,9,16384,167.104
selected_filtered_c0_multi,1,10,16384,173.365
selected_filtered_c0_multi,1,11,16384,165.962
selected_valid_c1_plain,1,0,16384,163.417
selected_valid_c1_plain,1,1,16384,162.806
selected_valid_c1_plain,1,2,16384,163.829
selected_valid_c1_plain,1,3,16384,163.396
selected_valid_c1_plain,1,4,16384,162.689
selected_valid_c1_plain,1,5,16384,162.931
selected_valid_c1_plain,1,6,16384,162.626
selected_valid_c1_plain,1,7,16384,162.824
selected_valid_c1_plain,1,8,16384,164.803
selected_valid_c1_plain,1,9,16384,164.942
selected_valid_c1_plain,1,10,16384,162.582
selected_valid_c1_plain,1,11,16384,162.773
selected_valid_c1_multi,1,0,16384,161.972
selected_valid_c1_multi,1,1,16384,161.827
selected_valid_c1_multi,1,2,16384,162.308
selected_valid_c1_multi,1,3,16384,162.158
selected_valid_c1_multi,1,4,16384,161.855
selected_valid_c1_multi,1,5,16384,162.323
selected_valid_c1_multi,1,6,16384,162.140
selected_valid_c1_multi,1,7,16384,163.218
selected_valid_c1_multi,1,8,16384,161.908
selected_valid_c1_multi,1,9,16384,161.779
selected_valid_c1_multi,1,10,16384,161.865
selected_valid_c1_multi,1,11,16384,162.328
selected_filtered_c1_plain,1,0,16384,162.860
selected_filtered_c1_plain,1,1,16384,162.252
selected_filtered_c1_plain,1,2,16384,162.977
selected_filtered_c1_plain,1,3,16384,162.150
selected_filtered_c1_plain,1,4,16384,161.748
selected_filtered_c1_plain,1,5,16384,163.493
selected_filtered_c1_plain,1,6,16384,161.471
selected_filtered_c1_plain,1,7,16384,163.267
selected_filtered_c1_plain,1,8,16384,160.596
selected_filtered_c1_plain,1,9,16384,161.265
selected_filtered_c1_plain,1,10,16384,162.552
selected_filtered_c1_plain,1,11,16384,161.316
selected_filtered_c1_multi,1,0,16384,162.206
selected_filtered_c1_multi,1,1,16384,162.463
selected_filtered_c1_multi,1,2,16384,162.468
selected_filtered_c1_multi,1,3,16384,162.580
selected_filtered_c1_multi,1,4,16384,164.436
selected_filtered_c1_multi,1,5,16384,162.191
selected_filtered_c1_multi,1,6,16384,163.610
selected_filtered_c1_multi,1,7,16384,162.290
selected_filtered_c1_multi,1,8,16384,168.640
selected_filtered_c1_multi,1,9,16384,163.633
selected_filtered_c1_multi,1,10,16384,162.328
selected_filtered_c1_multi,1,11,16384,162.247
selected_valid_c2_plain,1,0,16384,164.487
selected_valid_c2_plain,1,1,16384,164.831
selected_valid_c2_plain,1,2,16384,166.870
selected_valid_c2_plain,1,3,16384,165.362
selected_valid_c2_plain,1,4,16384,164.986
selected_valid_c2_plain,1,5,16384,164.416
selected_valid_c2_plain,1,6,16384,166.321
selected_valid_c2_plain,1,7,16384,163.516
selected_valid_c2_plain,1,8,16384,164.368
selected_valid_c2_plain,1,9,16384,164.897
selected_valid_c2_plain,1,10,16384,164.759
selected_valid_c2_plain,1,11,16384,163.455
selected_valid_c2_multi,1,0,16384,165.344
selected_valid_c2_multi,1,1,16384,163.030
selected_valid_c2_multi,1,2,16384,164.286
selected_valid_c2_multi,1,3,16384,163.195
selected_valid_c2_multi,1,4,16384,163.139
selected_valid_c2_multi,1,5,16384,164.497
selected_valid_c2_multi,1,6,16384,162.565
selected_valid_c2_multi,1,7,16384,165.118
selected_valid_c2_multi,1,8,16384,165.929
selected_valid_c2_multi,1,9,16384,164.129
selected_valid_c2_multi,1,10,16384,165.764
selected_valid_c2_multi,1,11,16384,162.768
selected_filtered_c2_plain,1,0,16384,164.398
selected_filtered_c2_plain,1,1,16384,163.933
selected_filtered_c2_plain,1,2,16384,163.251
selected_filtered_c2_plain,1,3,16384,163.673
selected_filtered_c2_plain,1,4,16384,164.436
selected_filtered_c2_plain,1,5,16384,162.089
selected_filtered_c2_plain,1,6,16384,163.338
selected_filtered_c2_plain,1,7,16384,163.541
selected_filtered_c2_plain,1,8,16384,163.244
selected_filtered_c2_plain,1,9,16384,163.465
selected_filtered_c2_plain,1,10,16384,165.187
selected_filtered_c2_plain,1,11,16384,163.534
selected_filtered_c2_multi,1,0,16384,167.824
selected_filtered_c2_multi,1,1,16384,165.314
selected_filtered_c2_multi,1,2,16384,168.706
selected_filtered_c2_multi,1,3,16384,166.746
selected_filtered_c2_multi,1,4,16384,165.517
selected_filtered_c2_multi,1,5,16384,165.212
selected_filtered_c2_multi,1,6,16384,166.300
selected_filtered_c2_multi,1,7,16384,165.034
selected_filtered_c2_multi,1,8,16384,165.011
selected_filtered_c2_multi,1,9,16384,165.298
selected_filtered_c2_multi,1,10,16384,169.622
selected_filtered_c2_multi,1,11,16384,169.942
selected_valid_c0_plain,64,0,4096,672.353
selected_valid_c0_plain,64,1,4096,670.176
selected_valid_c0_plain,64,2,4096,666.880
selected_valid_c0_plain,64,3,4096,667.826
selected_valid_c0_plain,64,4,4096,666.514
selected_valid_c0_plain,64,5,4096,664.897
selected_valid_c0_plain,64,6,4096,666.158
selected_valid_c0_plain,64,7,4096,664.836
selected_valid_c0_plain,64,8,4096,674.622
selected_valid_c0_plain,64,9,4096,666.829
selected_valid_c0_plain,64,10,4096,667.125
selected_valid_c0_plain,64,11,4096,666.209
selected_valid_c0_multi,64,0,4096,676.137
selected_valid_c0_multi,64,1,4096,677.785
selected_valid_c0_multi,64,2,4096,674.845
selected_valid_c0_multi,64,3,4096,675.883
selected_valid_c0_multi,64,4,4096,675.812
selected_valid_c0_multi,64,5,4096,676.076
selected_valid_c0_multi,64,6,4096,676.666
selected_valid_c0_multi,64,7,4096,681.763
selected_valid_c0_multi,64,8,4096,677.877
selected_valid_c0_multi,64,9,4096,677.256
selected_valid_c0_multi,64,10,4096,677.104
selected_valid_c0_multi,64,11,4096,679.626
selected_filtered_c0_plain,64,0,2048,1740.397
selected_filtered_c0_plain,64,1,2048,1737.630
selected_filtered_c0_plain,64,2,2048,1816.935
selected_filtered_c0_plain,64,3,2048,1780.416
selected_filtered_c0_plain,64,4,2048,1721.863
selected_filtered_c0_plain,64,5,2048,1832.458
selected_filtered_c0_plain,64,6,2048,1747.945
selected_filtered_c0_plain,64,7,2048,1722.493
selected_filtered_c0_plain,64,8,2048,1739.950
selected_filtered_c0_plain,64,9,2048,1826.660
selected_filtered_c0_plain,64,10,2048,1740.845
selected_filtered_c0_plain,64,11,2048,1726.562
selected_filtered_c0_multi,64,0,1024,1759.848
selected_filtered_c0_multi,64,1,1024,1740.234
selected_filtered_c0_multi,64,2,1024,1790.934
selected_filtered_c0_multi,64,3,1024,1776.123
selected_filtered_c0_multi,64,4,1024,1754.477
selected_filtered_c0_multi,64,5,1024,1750.692
selected_filtered_c0_multi,64,6,1024,1774.496
selected_filtered_c0_multi,64,7,1024,1757.609
selected_filtered_c0_multi,64,8,1024,1743.123
selected_filtered_c0_multi,64,9,1024,1747.030
selected_filtered_c0_multi,64,10,1024,1740.642
selected_filtered_c0_multi,64,11,1024,1752.319
selected_valid_c1_plain,64,0,4096,659.139
selected_valid_c1_plain,64,1,4096,668.264
selected_valid_c1_plain,64,2,4096,661.021
selected_valid_c1_plain,64,3,4096,661.967
selected_valid_c1_plain,64,4,4096,661.469
selected_valid_c1_plain,64,5,4096,658.508
selected_valid_c1_plain,64,6,4096,659.230
selected_valid_c1_plain,64,7,4096,655.762
selected_valid_c1_plain,64,8,4096,656.270
selected_valid_c1_plain,64,9,4096,656.606
selected_valid_c1_plain,64,10,4096,659.892
selected_valid_c1_plain,64,11,4096,656.881
selected_valid_c1_multi,64,0,4096,663.035
selected_valid_c1_multi,64,1,4096,657.562
selected_valid_c1_multi,64,2,4096,658.895
selected_valid_c1_multi,64,3,4096,657.166
selected_valid_c1_multi,64,4,4096,658.630
selected_valid_c1_multi,64,5,4096,659.353
selected_valid_c1_multi,64,6,4096,656.250
selected_valid_c1_multi,64,7,4096,657.023
selected_valid_c1_multi,64,8,4096,657.369
selected_valid_c1_multi,64,9,4096,658.600
selected_valid_c1_multi,64,10,4096,656.403
selected_valid_c1_multi,64,11,4096,656.453
selected_filtered_c1_plain,64,0,2048,1522.868
selected_filtered_c1_plain,64,1,2048,1521.891
selected_filtered_c1_plain,64,2,2048,1529.195
selected_filtered_c1_plain,64,3,2048,1520.854
selected_filtered_c1_plain,64,4,2048,1519.531
selected_filtered_c1_plain,64,5,2048,1525.045
selected_filtered_c1_plain,64,6,2048,1517.985
selected_filtered_c1_plain,64,7,2048,1519.470
selected_filtered_c1_plain,64,8,2048,1517.537
selected_filtered_c1_plain,64,9,2048,1528.503
selected_filtered_c1_plain,64,10,2048,1525.411
selected_filtered_c1_plain,64,11,2048,1560.730
selected_filtered_c1_multi,64,0,2048,1537.415
selected_filtered_c1_multi,64,1,2048,1531.006
selected_filtered_c1_multi,64,2,2048,1542.216
selected_filtered_c1_multi,64,3,2048,1530.334
selected_filtered_c1_multi,64,4,2048,1531.474
selected_filtered_c1_multi,64,5,2048,1558.126
selected_filtered_c1_multi,64,6,2048,1556.519
selected_filtered_c1_multi,64,7,2048,1532.063
selected_filtered_c1_multi,64,8,2048,1531.372
selected_filtered_c1_multi,64,9,2048,1528.544
selected_filtered_c1_multi,64,10,2048,1535.645
selected_filtered_c1_multi,64,11,2048,1528.951
selected_valid_c2_plain,64,0,4096,670.776
selected_valid_c2_plain,64,1,4096,661.987
selected_valid_c2_plain,64,2,4096,661.723
selected_valid_c2_plain,64,3,4096,667.186
selected_valid_c2_plain,64,4,4096,661.438
selected_valid_c2_plain,64,5,4096,661.041
selected_valid_c2_plain,64,6,4096,664.612
selected_valid_c2_plain,64,7,4096,661.316
selected_valid_c2_plain,64,8,4096,662.689
selected_valid_c2_plain,64,9,4096,660.645
selected_valid_c2_plain,64,10,4096,659.892
selected_valid_c2_plain,64,11,4096,661.855
selected_valid_c2_multi,64,0,4096,671.326
selected_valid_c2_multi,64,1,4096,674.347
selected_valid_c2_multi,64,2,4096,672.668
selected_valid_c2_multi,64,3,4096,671.021
selected_valid_c2_multi,64,4,4096,669.047
selected_valid_c2_multi,64,5,4096,670.563
